Date,Open,High,Low,Close,Adj Close,Volume
2008-04-09,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-04-10,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-04-11,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-04-15,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-04-16,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-04-17,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-04-21,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-04-22,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-04-23,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-04-24,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-04-25,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-04-28,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-04-29,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-04-30,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-02,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-05,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-06,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-07,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-08,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-09,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-12,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-13,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-14,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-15,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-16,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-20,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-21,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-22,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-23,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-26,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-27,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-28,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-29,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-05-30,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-02,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-03,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-04,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-05,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-06,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-09,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-10,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-11,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-12,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-13,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-16,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-17,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-18,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-19,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-20,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-23,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-24,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-25,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-26,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-27,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-06-30,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-01,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-02,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-03,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-04,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-07,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-08,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-09,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-10,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-11,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-14,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-15,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-16,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-17,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-18,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-21,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-22,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-23,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-24,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-25,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-28,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-29,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-30,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-07-31,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-01,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-04,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-05,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-06,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-07,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-08,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-11,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-12,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-13,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-14,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-18,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-19,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-20,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-21,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-22,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-25,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-26,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-27,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-28,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-08-29,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-01,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-02,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-04,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-05,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-08,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-09,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-10,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-11,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-12,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-15,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-16,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-17,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-18,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-19,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-22,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-23,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-24,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-25,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-26,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-29,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-09-30,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-01,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-03,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-06,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-07,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-08,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-10,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-13,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-14,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-15,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-16,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-17,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-20,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-21,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-22,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-23,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-24,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-27,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-29,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-10-31,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-11-03,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-11-04,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-11-05,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-11-06,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-11-07,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-11-10,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-11-11,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-11-12,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.33843994140625,0
2008-11-14,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.9644775390625,0
2008-11-17,527.0499877929688,527.0499877929688,527.0499877929688,527.0499877929688,439.9644775390625,0
